core_id,st,maxtime,mintime,n_gps_samples,gps_satellites_avg,lat_avg,lat_fixed,lon_avg,lon_fixed,dist_diff_meters
470019000951343334363138,2018-06-19 17:48:00+00,2018-12-14 22:22:02+00,2018-07-01 00:00:20+00,129998,0.594478376590409,5.61089259155813,5.612037,-0.237240921906313,-0.2373594,126.845379566971
370024000e47373432363837,2019-02-26 18:44:40+00,2019-05-17 00:30:52+00,2019-02-26 18:45:18+00,37249,1.15254100781229,5.57191702030253,5.5730441,-0.251885473361493,-0.252067,125.861883112782
49003f000951353431383437,2018-06-19 10:15:11+00,2019-08-31 23:59:43+00,2018-07-01 00:00:37+00,306080,0.499464192368008,5.67064348933426,5.671777,-0.26849272692397,-0.2683653,125.756741167884
30001a001451343334363036,2018-06-14 12:05:57+00,2019-06-29 09:04:00+00,2018-07-01 00:01:40+00,121349,0.644587100017305,5.64458391347122,5.645718,-0.291978611125126,-0.2918917,125.399660431747
4a0039000951353431383437,2018-06-20 11:11:19+00,2019-08-31 23:59:50+00,2018-07-01 00:01:19+00,335144,0.705619077172797,5.6124770293954,5.613429,-0.282940705405688,-0.2835533,124.807683053527
290048001951353339373130,2018-06-19 14:55:53+00,2019-05-14 00:52:35+00,2018-07-01 00:01:33+00,112976,2.31650970117547,5.62691049625149,5.628019,-0.262843061470937,-0.2627494,122.648010363095
3a002e000a47373334363431,2019-03-01 13:49:12+00,2019-08-11 02:01:07+00,2019-03-01 13:49:38+00,38361,0.785433122181382,5.57958110314343,5.5806874,-0.252070614734775,-0.2521656,122.417964767305
34002b001251363038393739,2019-04-15 19:15:26+00,2019-08-31 23:58:37+00,2019-04-15 22:01:24+00,125281,0.390314572840255,5.62317656308168,5.6242454,-0.2312465721303,-0.2309835,121.356122065552
1d0023000347373334363431,2019-03-01 20:10:57+00,2019-06-28 12:49:03+00,2019-03-08 14:38:24+00,96431,0.000404434258692744,5.60117666666667,5.6000869,-0.235932666666667,-0.2360278,120.603711080223
220031001950483553353620,2019-06-11 22:29:19+00,2019-08-14 07:58:57+00,2019-06-11 22:29:56+00,59972,1.94120589608484,5.63373788911887,5.6347488,-0.307441095832167,-0.307837,119.695197256808
2e002e000c47373334363431,2019-02-26 21:49:53+00,2019-08-25 04:15:45+00,2019-02-26 21:50:10+00,134717,0.000200420139997179,5.57253575,5.5731483,-0.250052,-0.2509423,119.144068662927
3d0055001951353339373130,2018-06-14 11:54:27+00,2018-10-11 15:43:05+00,2018-10-09 08:21:16+00,821,0.0219244823386114,5.636242,5.636284,-0.241215,-0.2422275,111.724123721179
43002b000347373334363431,2019-02-22 18:27:01+00,2019-08-31 23:59:50+00,2019-02-22 18:27:38+00,172941,1.70584765902822,5.5438901188885,5.5436829,-0.270558313430116,-0.2715394,110.551151408059
31001e001351363038393739,2018-06-14 15:06:22+00,2019-08-31 23:58:16+00,2018-07-01 00:00:04+00,329892,1.8625519867108,5.61598094241136,5.616977,-0.259235522125841,-0.2592121,109.84570600033
450034000347373334363431,2019-04-17 14:46:06+00,2019-08-31 23:59:42+00,2019-04-24 11:36:05+00,60319,0.000795769160629321,5.65088175,5.6514994,-0.266231875,-0.2654944,106.055737948378
270027001050483553343720,2019-02-27 19:53:21+00,2019-08-31 23:59:18+00,2019-02-27 19:54:40+00,142445,1.40026676963038,5.54881733714912,5.549492,-0.265875143270946,-0.2665596,105.957705454735
41004f000951343334363138,2018-06-19 13:38:46+00,2019-05-11 09:23:45+00,2018-07-01 00:01:15+00,239467,0.95489984006147,5.67521245975483,5.676164,-0.277539991531617,-0.2774654,105.229148186712
2a0026000f47373334363431,2019-04-16 06:51:55+00,2019-08-31 23:58:36+00,2019-04-16 06:52:56+00,104636,0.854696280438855,5.6357754076616,5.6350518,-0.266248795729203,-0.2656511,103.473500572451
3b0028000151353432393339,2018-06-19 12:56:57+00,2018-12-20 11:59:29+00,2018-07-01 00:00:32+00,145174,11.3354457409729,5.62089649847302,5.621336,-0.25581343757141,-0.2566267,101.917605161347
2e001f000f47373334363431,2019-02-28 20:23:05+00,2019-08-31 23:59:40+00,2019-02-28 20:23:29+00,79414,0.155098597224671,5.59860112402724,5.5994865,-0.252524539396887,-0.2527404,100.471957563974
2d001d000147373334363431,2019-02-28 20:14:42+00,2019-08-31 23:59:43+00,2019-02-28 20:15:30+00,167248,0.998756337893428,5.5978899996181,5.5987544,-0.253748593825587,-0.2539563,98.0128003254731
3f001e000d47373334363431,2019-03-04 17:33:27+00,2019-08-04 03:26:28+00,2019-03-04 17:34:13+00,107505,1.32588251709223,5.60324556826946,5.6040752,-0.231719205910127,-0.2314697,95.5137948680534
45005e000951343334363138,2018-06-13 11:34:27+00,2019-08-31 23:58:25+00,2018-07-01 00:00:18+00,336492,1.02703481806403,5.61577128301191,5.616565,-0.24756270520911,-0.2478652,93.6469597667368
26002d000151353432393339,2018-06-21 12:25:07+00,2019-08-31 23:58:49+00,2018-07-01 00:01:01+00,230090,1.65164935460037,5.62899196068607,5.629676,-0.283731916843053,-0.2842346,93.5892073391582
1a0034000147373334363431,2019-02-25 18:49:31+00,2019-07-02 05:35:40+00,2019-02-25 18:50:15+00,86865,0.00118574799976976,5.560549,5.5613329,-0.272842142857143,-0.2731112,91.3739705953188
2f002c001251363038393739,2019-04-18 03:51:57+00,2019-08-31 23:59:20+00,2019-04-18 03:52:19+00,123557,10.4933431533624,5.62532304990888,5.6256243,-0.300822234266232,-0.300053,91.0796445447807
320031001050483553343720,2019-03-11 22:11:06+00,2019-08-31 23:59:23+00,2019-03-11 22:12:32+00,136007,0.817024123758336,5.59240341064022,5.5931752,-0.2314059544792,-0.2311151,90.9315335323997
340064000951343334363138,2019-04-19 11:00:28+00,2019-08-31 23:58:36+00,2019-04-19 11:01:44+00,109140,7.39426424775518,5.63086041413843,5.6306694,-0.273944716049631,-0.2731452,90.6273988214546
18003f001951353339373130,2018-06-20 16:09:50+00,2019-08-31 23:58:58+00,2018-07-01 00:01:29+00,263631,8.91504413365651,5.6590956684383,5.658931,-0.261949930809021,-0.2627528,90.3589139981366
43005d000951343334363138,2018-06-13 17:53:10+00,2018-11-04 08:39:11+00,2018-07-01 00:01:37+00,99666,2.07256235827664,5.60814255599361,5.608934,-0.282343504346269,-0.282487,88.6792924890583
320062000951343334363138,2018-06-19 10:38:22+00,2018-12-20 07:41:09+00,2018-07-01 00:00:02+00,38034,8.83236051953515,5.62556555451175,5.625008,-0.229548189706272,-0.230055,83.0705552297258
30002c001351363038393739,2018-06-18 14:54:37+00,2018-12-13 16:20:57+00,2018-08-06 09:03:15+00,76030,1.12520057871893,5.59407712288955,5.594774,-0.274386954210445,-0.2741062,82.8314812251782
3f0022000247373334363431,2019-02-28 17:57:57+00,2019-08-31 23:59:49+00,2019-02-28 18:09:38+00,142302,0.586091551770179,5.5969471454406,5.59709,-0.251957847349447,-0.2526944,82.7181608805211
1b004e000951343334363138,2018-06-19 09:43:19+00,2018-12-08 08:13:53+00,2018-07-02 18:13:56.768+00,3130,1.10287539936102,5.62516009214501,5.624812,-0.229993373111782,-0.2293319,82.408819582605
30002c001351363038393739,2019-04-15 16:58:49+00,2019-07-20 19:48:38+00,2019-04-15 16:58:50+00,64078,5.39352039701614,5.66565726267105,5.6655209,-0.296192902142153,-0.295458,82.4059520094272
3f004a000c51343334363138,2018-06-18 12:09:05+00,2018-12-14 22:21:36+00,2018-07-01 00:01:02+00,64858,10.0443276080052,5.64821869467962,5.64889,-0.296151124868721,-0.2964356,80.382528263954
3e002e001451343334363036,2018-06-21 12:01:29+00,2018-12-13 16:32:37+00,2018-07-01 00:01:32+00,35574,0.146989374262102,5.68069081644935,5.680624,-0.267079661985958,-0.2677936,79.0556253142414
490050000d50483553343720,2019-02-28 20:24:34+00,2019-08-31 23:59:54+00,2019-02-28 20:25:50+00,165448,4.7175547604081,5.57810017422997,5.5784121,-0.233592009567547,-0.2329517,78.5250954783128
280036001951353339373130,2018-06-14 09:43:19+00,2018-11-08 22:52:05+00,2018-07-01 00:00:27+00,58540,2.13208062863,5.64055924795708,5.640183,-0.291343941366866,-0.2919465,78.3193707248373
530039001351363038393739,2018-06-13 10:50:11+00,2019-08-31 23:58:59+00,2018-07-01 00:01:09+00,385201,5.76969426351437,5.60933639668019,5.609093,-0.269317816269255,-0.2699656,76.2931358801247
2b0051000d50483553343720,2019-04-17 16:42:58+00,2019-08-31 23:58:28+00,2019-04-17 20:59:28+00,114670,7.35937036714049,5.64825502453416,5.64889,-0.296243535311409,-0.2964356,73.1384479158647
2f0039000551353431383736,2019-04-16 20:53:48+00,2019-08-28 04:08:39+00,2019-04-24 17:06:11+00,17423,7.50542386500603,5.62716362826656,5.627014,-0.30491003284135,-0.305523,69.5639370745654
200058000d50483553343720,2019-03-01 23:23:23+00,2019-08-31 23:59:06+00,2019-03-01 23:23:47+00,158062,0.921448545507459,5.56459741163247,5.5652169,-0.210103242024622,-0.2101798,68.8181666706471
2b003f000d50483553343720,2019-03-01 19:17:31+00,2019-05-10 09:18:49+00,2019-03-01 19:18:37+00,56542,0.0540129461285416,5.59802841552511,5.5985054,-0.241719388127854,-0.2421072,67.7757099989424
33005a001251363038393739,2018-06-20 18:38:24+00,2019-08-31 23:58:35+00,2018-07-01 00:00:21+00,265919,0.828082987676699,5.62992623221337,5.630218,-0.272578508646583,-0.2731098,66.8263205710171
340029001251363038393739,2018-06-14 18:10:52+00,2018-12-20 11:59:20+00,2018-07-01 00:00:52+00,85555,1.78853369177722,5.62147931493386,5.621978,-0.285177290696813,-0.2848633,64.9705553850589
3d0060000951343334363138,2018-06-21 16:54:38+00,2019-08-29 19:45:13+00,2018-07-01 00:00:27+00,179869,0.302575763472305,5.64439787238715,5.64498,-0.29737475083612,-0.2973538,64.2211213769323
500025001050483553343720,2019-02-27 17:16:34+00,2019-08-24 20:40:57+00,2019-02-27 17:17:00+00,119207,0.000578825068997626,5.55387128571429,5.5544438,-0.248332857142857,-0.2483692,63.2467467488087
2a002a000951343334363138,2018-06-19 16:42:51+00,2018-12-16 02:10:26+00,2018-07-01 00:00:33+00,87185,2.89711532947181,5.61240615055505,5.612955,-0.261440139180043,-0.2612947,62.5991178106053
310024001050483553343720,2019-02-22 16:34:31+00,2019-08-14 02:12:24+00,2019-02-22 16:35:57+00,134381,0.00408539897753403,5.54466347058823,5.5452231,-0.259363023529412,-0.2594023,61.8509102834997
31002d000d50483553343720,2019-04-26 22:24:16+00,2019-07-03 00:25:39+00,2019-04-26 22:25:26+00,61152,7.13885073260073,5.64671742536849,5.6462694,-0.25409220512467,-0.2537848,59.9038727364829
210037000e47373334363431,2019-04-15 19:29:01+00,2019-08-31 23:59:20+00,2019-04-15 19:30:46+00,96294,6.28126363013272,5.64442569692572,5.643888,-0.269681960157577,-0.269647,59.4062558593836
270042000f47373334363431,2019-04-16 15:13:47+00,2019-08-31 23:59:45+00,2019-04-16 20:12:17+00,71171,2.62021047898723,5.63546918782239,5.6360035,-0.241883395023913,-0.2419338,59.1694571082069
33003a000951343334363138,2018-06-18 11:11:41+00,2018-12-13 22:40:51+00,2018-07-01 00:00:39+00,127679,10.0178729469999,5.66713255463137,5.666602,-0.278449656336486,-0.2783815,58.9743216421288
38002c000a47373334363431,2019-02-26 20:06:43+00,2019-08-31 23:59:28+00,2019-02-26 20:07:20+00,135949,0.000926818145039684,5.57879616666667,5.57835,-0.264172666666667,-0.2638871,58.4026432825452
43003a000347373334363431,2019-05-10 06:53:29+00,2019-08-31 23:59:07+00,2019-05-10 06:54:01+00,76149,1.53801100474071,5.64052635382592,5.640183,-0.291582548304058,-0.2919465,55.1638700104083
39004f000951343334363138,2018-06-18 09:08:36+00,2019-08-31 23:58:55+00,2018-07-01 00:00:10+00,397831,1.57535737536793,5.59568811804555,5.596131,-0.288597010840037,-0.2888202,54.6775342894763
2f0039000551353431383736,2018-06-18 15:47:56+00,2018-11-10 10:17:38+00,2018-07-01 00:01:11+00,113964,8.44483345617915,5.6574721639391,5.657945,-0.298399554694722,-0.2982689,54.0837316442718
37004e000551353431383736,2018-06-19 10:51:40+00,2019-08-31 23:59:24+00,2018-07-01 00:00:02+00,310852,10.0280294159278,5.67192516445927,5.672064,-0.269030289198298,-0.2694984,53.8312523569511
2b004b001251363038393739,2018-06-13 07:56:24+00,2018-12-16 01:52:15+00,2018-07-01 00:01:07+00,138584,3.15983086070542,5.61427610937562,5.614278,-0.258949052799048,-0.2594371,53.8076076392414
33005b001251363038393739,2018-06-18 09:40:30+00,2018-12-20 11:58:16+00,2018-07-01 00:00:39+00,125129,8.84502393529877,5.61074521312236,5.610964,-0.295334217839462,-0.295761,52.8752736194627
2f0041001047373334363431,2019-04-23 14:16:03+00,2019-08-31 23:58:41+00,2019-04-23 14:17:14+00,106415,2.62104026687967,5.61227628315846,5.6127023,-0.260772275281628,-0.2609397,50.4652904184987
22003e000247373334363431,2019-02-27 22:01:58+00,2019-08-31 23:58:32+00,2019-02-27 22:02:26+00,136804,0.625434928803251,5.55706641153118,5.5574769,-0.245381154479735,-0.245203,49.3348487829856
1a0032000147373334363431,2019-02-28 21:24:29+00,2019-08-31 23:58:37+00,2019-02-28 21:25:39+00,140611,2.15404911422293,5.60421658366963,5.6045943,-0.253026608798162,-0.2532534,48.5730865574223
41002a000347373334363431,2019-06-12 11:40:02+00,2019-08-15 09:32:06+00,2019-06-12 20:11:54+00,33807,5.33602508356258,5.60424604153805,5.6038098,-0.270952487370192,-0.2708994,48.4504470366875
34005b000a51353431383437,2018-06-18 09:05:44+00,2018-12-14 22:22:42+00,2018-07-01 00:00:50+00,40097,5.03172307155149,5.66533764029214,5.665653,-0.295817306229718,-0.2961142,47.7520809562491
3b0017000951343334363138,2018-06-20 17:13:43+00,2019-08-10 12:40:08+00,2018-07-03 11:19:27+00,131365,1.78599322498382,5.62893341607892,5.629357,-0.237497651776787,-0.2375668,47.318294968706
3d002b000d50483553343720,2019-02-27 09:01:05+00,2019-08-31 23:58:29+00,2019-02-27 09:01:48+00,170635,2.66510387669587,5.54602113132846,5.5458894,-0.246474523298494,-0.246068,47.1135718954908
48003d001151363038393739,2018-06-14 11:42:33+00,2019-04-15 14:00:47+00,2018-07-01 00:01:21+00,46933,3.50561438646581,5.63385078732105,5.634085,-0.266731305408645,-0.266386,46.0009988916123
30003e000e47373334363431,2019-03-01 20:40:00+00,2019-08-31 23:58:30+00,2019-03-01 20:40:43+00,162753,0.454332639029695,5.57998455122673,5.5803918,-0.252543339343106,-0.252632,45.9508820873528
1f002f000747373334363431,2019-03-26 20:08:45+00,2019-08-28 11:02:55+00,2019-03-26 20:09:04+00,96286,0.73794736514135,5.56748066600204,5.5678929,-0.204193343169312,-0.204232,45.6481893297485
290029000f47373334363431,2019-04-23 19:43:39+00,2019-04-28 03:03:21+00,2019-04-23 20:37:01+00,1825,5.40712328767123,5.61866700249221,5.6186771,-0.239491775077882,-0.239079,45.5220667384792
450048001451343334363036,2018-06-19 16:42:23+00,2019-01-18 11:48:10+00,2018-07-01 00:00:42+00,153156,10.9148972289692,5.68528749258521,5.685209,-0.273377387652229,-0.2729732,45.3941899438916
250040000f47373334363431,2019-02-26 19:49:01+00,2019-08-31 23:59:51+00,2019-02-26 19:50:17+00,149017,4.15894830791118,5.57125632879334,5.5715175,-0.258782092249775,-0.2590919,44.6738715557856
48002b001151363038393739,2018-06-20 09:54:11+00,2019-08-31 04:51:32+00,2018-07-01 00:00:49+00,257298,0.770787180623246,5.64795376532088,5.648358,-0.253093411410856,-0.253102,44.5769313282362
290050000351353337353037,2018-06-20 12:23:26+00,2019-08-31 23:59:06+00,2018-07-01 00:01:04+00,324076,5.91292166035128,5.6448786977549,5.645155,-0.264119893021099,-0.2638465,42.8540310016895
220027001050483553343720,2019-03-01 11:00:02+00,2019-08-31 23:59:06+00,2019-03-01 11:00:32+00,170511,2.86444862794776,5.57489698239282,5.5746125,-0.24597288083218,-0.2457163,42.23653689646
420036000d47373334363431,2019-04-15 18:30:37+00,2019-08-31 23:59:16+00,2019-04-15 18:31:00+00,123691,0.108754881115037,5.62745870023147,5.627654,-0.238640771412037,-0.2383186,41.5360811308647
3b001b001547373333353132,2019-02-26 19:43:24+00,2019-05-13 09:40:29+00,2019-02-26 19:43:26+00,26277,3.75427179662823,5.53893100058857,5.5392903,-0.246519486037539,-0.2465661,39.9447372109845
230045000f47373334363431,2019-04-23 16:50:41+00,2019-08-31 23:59:30+00,2019-04-23 16:51:37+00,120901,5.10651690225887,5.61366628095385,5.6134947,-0.258253410745614,-0.2579355,39.8286828017395
4b0041001951353339373130,2019-04-16 21:02:37+00,2019-08-31 23:59:45+00,2019-04-16 21:03:43+00,111426,1.46140936585716,5.61832868822654,5.6186747,-0.2597162208218,-0.2598122,39.5882174639824
3b001c000a47373334363431,2019-04-24 17:58:52+00,2019-06-28 09:41:17+00,2019-04-24 17:58:57+00,51619,3.23121331292741,5.59465702220123,5.5948823,-0.274454801463637,-0.2747263,38.8952159038915
250049000d50483553343720,2019-02-22 13:30:22+00,2019-08-15 08:44:57+00,2019-02-22 13:31:45+00,150139,8.13953736204451,5.55701166174994,5.5572313,-0.271287585796776,-0.2710178,38.3545373544817
20002c000347373334363431,2019-04-23 21:07:08+00,2019-08-31 23:59:39+00,2019-04-23 21:31:36+00,109882,0.406709015125316,5.65879931538568,5.6589664,-0.263655163900125,-0.2633562,37.759084996466
270025001451343334363036,2018-06-14 14:45:12+00,2018-12-20 11:40:10+00,2018-07-01 00:00:51+00,94893,10.9762363925685,5.62631503595972,5.626207,-0.300515609148017,-0.3008267,36.3071323420708
3f0026000347373334363431,2019-02-22 17:23:05+00,2019-08-31 23:58:35+00,2019-02-22 17:29:30+00,171736,1.69861298737597,5.55233161131826,5.5526165,-0.268645776350655,-0.2688091,36.204356809561
350029001951353339373130,2018-06-21 14:11:37+00,2018-07-18 03:04:00+00,2018-07-01 00:03:48+00,10059,0.00516949995029327,5.6303939,5.630078,-0.2848661,-0.2848222,35.1626677116121
1d003f000951343334363138,2018-06-14 17:52:02+00,2019-08-31 07:58:16+00,2018-07-01 00:00:29+00,116914,8.63432950715911,5.62075316662908,5.621066,-0.268470557757432,-0.2684703,34.4898908512507
2b003f000d50483553343720,2019-05-10 06:38:12+00,2019-08-30 18:28:15+00,2019-05-10 06:38:35+00,65746,2.8566148510936,5.59821634182178,5.5984783,-0.241991215654189,-0.242151,33.8295301545345
1f002c000d50483553343720,2019-02-28 05:30:37+00,2019-08-31 23:59:31+00,2019-02-28 05:31:09+00,153555,0.0134349255966917,5.55787335880399,5.5577478,-0.245227176079734,-0.245507,33.8139535196958
2e001c000f47373334363431,2019-03-04 19:12:50+00,2019-06-26 20:06:03+00,2019-03-04 19:14:10+00,51471,0.00959763750461425,5.60498647,5.6052458,-0.23230433,-0.2321599,32.7262549648493
400025000347373334363431,2019-02-22 18:25:36+00,2019-05-20 07:49:57+00,2019-02-22 18:26:22+00,74015,9.13749915557657,5.54599350748636,5.5457058,-0.268852939436018,-0.2689178,32.5158055115742
1d0036000951343334363138,2018-06-21 14:25:24+00,2019-08-31 23:58:32+00,2018-07-01 00:01:13+00,350008,11.6119517268177,5.65651419002095,5.656589,-0.299346055738771,-0.2996299,32.3624781430546
330026000e47373432363837,2019-06-11 16:39:29+00,2019-07-01 15:51:52+00,2019-06-11 16:39:37+00,8147,0.200810114152449,5.61349201568627,5.6135302,-0.257672952941176,-0.2579631,32.2645372481604
200043000347373334363431,2019-04-17 15:34:34+00,2019-08-31 23:59:55+00,2019-04-17 15:34:46+00,103617,8.24625302797804,5.64477671444894,5.6450524,-0.236400249624332,-0.236307,32.0859731356468
54003b000e51353433323633,2018-06-18 11:14:33+00,2018-12-15 08:14:58+00,2018-07-01 00:00:27+00,150875,7.64659486329743,5.59326963469586,5.593338,-0.278118878959936,-0.2778377,31.9031235426211
510038001951343334363036,2018-06-19 17:33:05+00,2019-07-03 10:26:35+00,2018-07-01 00:00:58+00,266906,11.2903494114033,5.6647881914606,5.664987,-0.284241635456636,-0.2840373,31.4314637135025
330024001050483553343720,2019-05-09 14:49:06+00,2019-05-20 12:15:43+00,2019-05-09 16:28:17+00,10431,8.36420285686895,5.626330617367,5.626207,-0.30057161001863,-0.3008267,31.2519668148974
310035001351363038393739,2018-06-20 09:32:28+00,2018-12-13 10:39:24+00,2018-07-01 00:00:00+00,47455,7.76190074807713,5.60597646899313,5.606241,-0.258664746121305,-0.2587567,30.8763327019089
510027000251353337353037,2018-06-20 08:54:37+00,2019-08-30 06:26:33+00,2018-07-01 00:01:18+00,257542,11.3030884282952,5.6575073265795,5.657408,-0.295576504824574,-0.2958349,30.5203058166017
2c003d000147373334363431,2019-04-23 20:16:42+00,2019-08-30 03:14:40+00,2019-04-23 20:17:01+00,59803,2.47857130913165,5.62108462803951,5.6211006,-0.270202172979698,-0.2699283,30.2457995208412
2b002b001251363038393739,2018-06-20 10:11:23+00,2018-10-17 07:58:50+00,2018-07-01 00:00:47+00,21237,0.596788623628573,5.64828004702572,5.648214,-0.252654296623794,-0.252399,29.0731101556242
280021001251363038393739,2018-06-14 15:20:20+00,2019-08-31 23:59:12+00,2018-07-01 00:01:13+00,293390,11.8394900985037,5.61640035453156,5.616539,-0.291159049442759,-0.2909405,28.5346137294805
380058000d50483553343720,2019-04-19 10:57:09+00,2019-08-31 23:59:10+00,2019-04-20 06:40:48+00,119779,11.1142270347891,5.64568139884951,5.6454868,-0.264030664609617,-0.2642008,28.4980284183226
400022000347373334363431,2019-02-26 18:39:42+00,2019-08-31 23:59:24+00,2019-02-26 18:42:51+00,162897,1.15350190611245,5.57931485553667,5.579101,-0.263363967011581,-0.2632272,27.9868720594637
1a0041001151363038393739,2019-04-16 20:59:02+00,2019-08-02 08:45:53+00,2019-04-16 20:59:06+00,83779,2.09237398393392,5.6072838996752,5.6075294,-0.268269503006526,-0.2683236,27.7157391850949
34002d000d50483553343720,2019-04-19 16:33:30+00,2019-07-01 02:09:50+00,2019-04-19 16:34:22+00,37894,6.47229112788304,5.61568354179778,5.615809,-0.243565739799528,-0.2433498,27.533766557168
2d0042000c47373334363431,2019-04-15 20:35:46+00,2019-07-31 11:20:07+00,2019-04-15 20:42:23+00,43288,0.270929587876548,5.65242379609338,5.6521925,-0.273086637922821,-0.2730381,26.0558359106697
3d0038000647373334363431,2019-02-22 18:30:29+00,2019-08-31 23:58:51+00,2019-02-22 18:30:46+00,174571,9.78141272032583,5.54528469446616,5.5451216,-0.271470103310575,-0.2716405,26.0047095116363
210032000b47373334363431,2019-03-01 06:45:10+00,2019-08-31 23:58:33+00,2019-03-01 06:45:36+00,79322,2.74119412016843,5.6006884430413,5.6007221,-0.253706743743829,-0.2534763,25.675970500163
300042000e47373334363431,2019-02-27 20:37:05+00,2019-08-31 23:59:40+00,2019-02-27 20:38:12+00,167988,0.000345262756863586,5.55981614285714,5.5599908,-0.246792,-0.2469433,25.4762935506416
32002a000d50483553343720,2019-05-09 16:58:53+00,2019-08-31 23:59:34+00,2019-05-09 17:02:27+00,110837,7.70747133177549,5.68427503055217,5.684213,-0.272844949614546,-0.272624,25.3014794299055
550033001351363038393739,2018-06-20 18:56:26+00,2019-07-10 06:28:47+00,2018-07-03 09:32:07+00,94317,0.0151298281327862,5.63055921192054,5.63033,-0.273197291390728,-0.2732044,25.28276423961
20003d000347373334363431,2019-02-22 20:29:44+00,2019-08-31 23:58:44+00,2019-02-22 20:30:43+00,175070,6.05089964014394,5.55321552392283,5.5530617,-0.269481372306057,-0.2696399,24.3532315276275
43005f000951343334363138,2018-06-20 11:55:00+00,2019-06-04 23:15:35+00,2018-07-01 00:01:23+00,184812,9.76630305391425,5.65703868892485,5.657038,-0.279112655673169,-0.2793287,23.8190081342393
260048000d50483553343720,2019-02-26 20:01:04+00,2019-05-30 22:25:15+00,2019-02-26 20:01:13+00,73556,4.55099516015009,5.5709516709746,5.5711578,-0.25894195565019,-0.2588793,23.7523910097208
34002b000d50483553343720,2019-02-22 22:04:02+00,2019-08-31 23:59:09+00,2019-02-22 22:05:29+00,162484,5.27801506609882,5.55568483295117,5.5555344,-0.272571609472494,-0.272418,23.7039917377157
24004f000951343334363138,2018-06-20 12:54:31+00,2019-08-31 23:59:09+00,2018-07-01 00:00:50+00,319999,9.37811680661502,5.610106915127,5.609946,-0.275461982735824,-0.2753203,23.6376811775614
40002a000347373334363431,2019-02-25 21:02:29+00,2019-08-28 00:43:49+00,2019-02-26 06:57:14+00,107601,0.614260090519605,5.56563423723723,5.5654842,-0.265761420337002,-0.265914,23.59239904964
24004f000151353432393339,2018-06-18 14:48:17+00,2018-10-28 21:28:07+00,2018-07-01 00:01:19+00,91841,7.10326542611688,5.59463884487471,5.594841,-0.274067771855571,-0.2741352,23.4946990637322
250025000f47373334363431,2019-04-16 20:41:23+00,2019-04-29 17:56:16+00,2019-04-16 22:05:58+00,7087,9.60448708903626,5.62212327904003,5.6222916,-0.275817083499007,-0.2759458,23.3615257728689
200020000747373334363431,2019-04-17 18:42:37+00,2019-08-31 03:14:58+00,2019-05-11 18:25:58+00,4242,0.162423385195662,5.64509924817518,5.6450171,-0.291086153284672,-0.2908944,22.9991237491739
330053001251363038393739,2018-06-19 14:34:33+00,2018-10-25 06:28:03+00,2018-07-01 00:00:09+00,87615,9.09299777435371,5.63679640812382,5.636979,-0.236609628875756,-0.2365157,22.6381742794891
2b0059001251363038393739,2018-06-19 13:08:50+00,2018-12-12 15:05:56+00,2018-07-01 00:00:35+00,69327,8.93386415105226,5.63777783044448,5.637761,-0.236047305543906,-0.2362519,22.6327314275537
1c0020000347373334363431,2019-03-11 17:29:53+00,2019-08-05 11:32:31+00,2019-03-11 17:30:07+00,116946,2.41763720007525,5.59323830305319,5.5934385,-0.230080916881725,-0.2301037,22.2141816390614
35002d001951353339373130,2018-06-18 08:52:33+00,2019-08-31 23:59:38+00,2018-07-01 00:00:01+00,382255,10.4744005964605,5.6113813027541,5.61134,-0.296144160885177,-0.2963343,21.4517152236856
2e0020001251363038393739,2018-06-18 18:04:05+00,2019-08-31 23:59:10+00,2018-07-01 00:00:00+00,284430,1.81526913476075,5.67967458940586,5.679853,-0.281177277597522,-0.2812521,21.3295235980277
4a004d001951353339373130,2018-06-14 17:00:23+00,2019-08-31 23:59:47+00,2018-07-01 00:01:06+00,335339,11.7670446920877,5.63787281530649,5.637727,-0.25764619942502,-0.2577719,21.2249828912768
3b0046000151353432393339,2018-06-18 15:39:21+00,2019-08-25 17:33:24+00,2018-07-01 00:01:34+00,97847,1.00328063200711,5.60433411577607,5.604417,-0.290594041708154,-0.2907672,21.1650105816938
3f0029000347373334363431,2019-02-25 19:39:41+00,2019-07-12 22:37:42+00,2019-02-25 19:40:15+00,121249,10.6550239589605,5.52309909182356,5.5229096,-0.256806699093346,-0.2568309,21.0611654759339
2a001b001451343334363036,2018-06-20 16:29:22+00,2018-08-21 20:42:58+00,2018-07-01 00:00:52+00,46617,8.65557629191068,5.64348064069426,5.643411,-0.278481758840506,-0.2786586,20.9540623251272
25004b000d50483553343720,2019-03-01 06:39:12+00,2019-06-02 10:04:37+00,2019-03-01 06:39:19+00,77617,5.33049460813997,5.60409267976876,5.604088,-0.252733639623558,-0.252922,20.7731397732637
48001a000951343334363138,2018-06-13 17:54:06+00,2018-12-07 10:45:42+00,2018-07-01 00:00:06+00,85374,9.07661583151779,5.60890398128097,5.609086,-0.245398384192514,-0.2453501,20.7616228116693
2b0047000f47373334363431,2019-04-18 09:31:09+00,2019-08-31 23:59:06+00,2019-04-18 09:31:31+00,112694,3.81914742577245,5.67270659851031,5.6728354,-0.287741371018711,-0.2876042,20.7450872184023
