core_1,core_2,logical_grid_distance
220025000551353431383736,3b0046000151353432393339,4
220025000551353431383736,400063000951343334363138,4
220025000551353431383736,200049000d50483553343720,4
220025000551353431383736,1d0036000951343334363138,4
220025000551353431383736,26004e000951343334363138,4
220025000551353431383736,2e0020001251363038393739,4
220025000551353431383736,26002b000d50483553343720,4
220025000551353431383736,3e0025000247373334363431,4
220025000551353431383736,4d004b000a51353431383437,4
220025000551353431383736,47001e000951353431383437,4
220025000551353431383736,2a002e000147373334363431,4
220025000551353431383736,2c001b001451343334363036,4
220025000551353431383736,57002c000151353432393339,3
220025000551353431383736,22002a000951343334363138,4
220025000551353431383736,43002c000951343334363138,4
220025000551353431383736,47002d000a51353431383437,3
220025000551353431383736,3c0025001451343334363036,3
220025000551353431383736,35003d001951353339373130,3
220025000551353431383736,21001e000247373334363431,3
220025000551353431383736,2f001d000247373334363431,3
220025000551353431383736,1b004e000951343334363138,3
220025000551353431383736,300036000c47373334363431,3
220025000551353431383736,240042001151363038393739,2
220025000551353431383736,480039000a51353431383437,2
220025000551353431383736,380023000a47373334363431,2
220025000551353431383736,49003f000951353431383437,4
220025000551353431383736,37004e000551353431383736,4
220025000551353431383736,430034000347373334363431,4
220025000551353431383736,57003c000151353432393339,4
220025000551353431383736,33005b000e51353433323633,4
220025000551353431383736,2c002a000d47373334363431,4
220025000551353431383736,500038001951353339373130,2
220025000551353431383736,3b0028000151353432393339,2
220025000551353431383736,350018000247373334363431,2
220025000551353431383736,2b0059001251363038393739,3
220025000551353431383736,330053001251363038393739,3
220025000551353431383736,3c0025000e47373432363837,3
220025000551353431383736,3f0060001151363038393739,4
220025000551353431383736,41004f000951343334363138,4
220025000551353431383736,34001b001951353339373130,4
220025000551353431383736,280030001251363038393739,4
220025000551353431383736,2d0031000147373334363431,4
220025000551353431383736,290048001951353339373130,4
220025000551353431383736,36002b000247373334363431,4
220025000551353431383736,3f0049000551353431383736,4
220025000551353431383736,450048001451343334363036,4
220025000551353431383736,33005c000a51353431383437,4
220025000551353431383736,3f0027001550483553353620,4
220025000551353431383736,32002a000d50483553343720,4
220025000551353431383736,2a002a000951343334363138,4
220025000551353431383736,2f0041001047373334363431,4
220025000551353431383736,510027000251353337353037,4
220025000551353431383736,2e002d000d50483553343720,4
220025000551353431383736,240055000151353432393339,3
220025000551353431383736,510038001951343334363036,4
220025000551353431383736,25004a000151353432393339,4
220025000551353431383736,350029001951353339373130,4
220025000551353431383736,34005a000f51353433323633,4
220025000551353431383736,200030000347373334363431,4
220025000551353431383736,49005b001151363038393739,4
220025000551353431383736,2c001e001647373333353132,4
220025000551353431383736,4a0052001151363038393739,4
220025000551353431383736,490039000951353431383437,4
220025000551353431383736,440031000347373334363431,4
220025000551353431383736,48002b001151363038393739,4
220025000551353431383736,2b002b001251363038393739,4
220025000551353431383736,31002d000d50483553343720,4
220025000551353431383736,330056001251363038393739,4
220025000551353431383736,500059000951343334363138,4
220025000551353431383736,4a0039000951353431383437,4
220025000551353431383736,500051000351353433323636,4
220025000551353431383736,43005f000951343334363138,4
220025000551353431383736,170046000951343334363138,4
220025000551353431383736,27003d000f47373334363431,4
220025000551353431383736,290050000351353337353037,4
220025000551353431383736,58003e000951343334363138,4
220025000551353431383736,380058000d50483553343720,4
220025000551353431383736,24004f000951343334363138,4
220025000551353431383736,2f0028001251363038393739,4
220025000551353431383736,2c0061001050483553343720,4
220025000551353431383736,280027001251363038393739,4
220025000551353431383736,3b004f000151353432393339,4
220025000551353431383736,2e003b001251363038393739,4
220025000551353431383736,2b0034000147373334363431,4
220025000551353431383736,34002d000d50483553343720,4
220025000551353431383736,450053000a51353431383437,4
220025000551353431383736,490034000951343334363138,4
220025000551353431383736,2b004a001251363038393739,4
220025000551353431383736,250025000f47373334363431,4
220025000551353431383736,34002a000d50483553343720,4
220025000551353431383736,560038000451353431383736,4
220025000551353431383736,18003f001951353339373130,4
220025000551353431383736,400021000347373334363431,4
220025000551353431383736,20002c000347373334363431,4
220025000551353431383736,2b002c001251363038393739,3
220025000551353431383736,3b0017000951343334363138,3
220025000551353431383736,420036000d47373334363431,3
220025000551353431383736,2a001b001451343334363036,4
220025000551353431383736,1a003b000951353431383437,4
220025000551353431383736,33005a001251363038393739,4
220025000551353431383736,550033001351363038393739,4
220025000551353431383736,1f003a000551353431383736,4
220025000551353431383736,2b003f000147373334363431,4
220025000551353431383736,280031001050483553343720,4
220025000551353431383736,26002d000151353432393339,4
220025000551353431383736,2a0020000147373334363431,4
220025000551353431383736,310024001351363038393739,4
220025000551353431383736,4a0046001951353339373130,4
220025000551353431383736,2b0047000f47373334363431,4
220025000551353431383736,2d0042000c47373334363431,4
220025000551353431383736,2a0028000f51353433323633,4
220025000551353431383736,540031001951353339373130,4
220025000551353431383736,450034000347373334363431,4
220025000551353431383736,520027000351353337353037,4
220025000551353431383736,2b0053000d50483553343720,4
220025000551353431383736,420028000347373334363431,4
220025000551353431383736,170045000951343334363138,4
220025000551353431383736,550036001351363038393739,4
220025000551353431383736,43002a001451343334363036,4
220025000551353431383736,2f0025001451343334363036,4
220025000551353431383736,200043000347373334363431,4
190029000147373334363431,200031000951343334363138,3
190029000147373334363431,530039001351363038393739,4
190029000147373334363431,380025001451343334363036,4
190029000147373334363431,1a0041001151363038393739,4
190029000147373334363431,2b004b001251363038393739,4
190029000147373334363431,230045000f47373334363431,4
190029000147373334363431,45005e000951343334363138,1
190029000147373334363431,220025000551353431383736,1
190029000147373334363431,190029000147373334363431,1
190029000147373334363431,1e0036000951343334363138,4
190029000147373334363431,2e001f001251363038393739,4
190029000147373334363431,3c0031000d47373334363431,4
190029000147373334363431,47005a001151363038393739,4
190029000147373334363431,4c0048000551353431383736,4
190029000147373334363431,27003c000951343334363138,4
190029000147373334363431,560044000151353432393339,4
190029000147373334363431,3f004a000c51343334363138,4
190029000147373334363431,3b0045000151353432393339,4
190029000147373334363431,50003b001950483553353620,4
190029000147373334363431,500030001951353339373130,4
190029000147373334363431,5d0040000d50483553343720,4
190029000147373334363431,43003a000951343334363138,4
190029000147373334363431,420025001451343334363036,4
190029000147373334363431,290029000f47373334363431,4
190029000147373334363431,220048001451343334363036,4
190029000147373334363431,43005d000951343334363138,4
190029000147373334363431,4a003d001151363038393739,4
190029000147373334363431,48003c001151363038393739,4
190029000147373334363431,36005d000951343334363138,4
190029000147373334363431,38003d001050483553343720,4
190029000147373334363431,48001a000951343334363138,4
190029000147373334363431,2e0048000951343334363138,4
190029000147373334363431,40001f000347373334363431,4
190029000147373334363431,42002b000951353431383437,4
190029000147373334363431,2e0042000147373334363431,4
190029000147373334363431,51003d000951343334363138,4
190029000147373334363431,59003d000951343334363138,4
190029000147373334363431,3a0026000e47373432363837,4
190029000147373334363431,34002b001251363038393739,2
190029000147373334363431,410048001451343334363036,2
190029000147373334363431,260045000f47373334363431,2
190029000147373334363431,4c0045000451353431383736,4
190029000147373334363431,280036001951353339373130,4
190029000147373334363431,2f0046000c47373334363431,4
190029000147373334363431,33002b001151363038393739,4
190029000147373334363431,3e002e001451343334363036,4
190029000147373334363431,510031001351363038393739,4
190029000147373334363431,280021001251363038393739,4
190029000147373334363431,35002f001951353339373130,4
190029000147373334363431,35003e001951353339373130,4
190029000147373334363431,48003d001151363038393739,4
190029000147373334363431,2a0026000f47373334363431,4
190029000147373334363431,1f0033000b47373334363431,4
190029000147373334363431,4f004a001951353339373130,4
190029000147373334363431,3d0055001951353339373130,3
190029000147373334363431,270042000f47373334363431,3
190029000147373334363431,220037000247373334363431,3
190029000147373334363431,1a003d000951343334363138,4
190029000147373334363431,30001a001451343334363036,4
190029000147373334363431,200020000747373334363431,4
190029000147373334363431,51004d000a51353431383437,4
190029000147373334363431,440059000951343334363138,4
190029000147373334363431,310024000e47373334363431,4
190029000147373334363431,400045000251353337353037,4
190029000147373334363431,270025001451343334363036,4
190029000147373334363431,330024001050483553343720,4
190029000147373334363431,2f002c001251363038393739,4
190029000147373334363431,240057001151363038393739,4
190029000147373334363431,530033001351363038393739,4
190029000147373334363431,210037000e47373334363431,4
190029000147373334363431,31001e001351363038393739,4
190029000147373334363431,500036001351363038393739,4
190029000147373334363431,380029000d50483553343720,4
190029000147373334363431,4b0041001951353339373130,4
190029000147373334363431,340056001251363038393739,4
190029000147373334363431,49001a000951343334363138,4
190029000147373334363431,260041000f47373432363837,4
190029000147373334363431,450019000951343334363138,4
190029000147373334363431,310035001351363038393739,4
190029000147373334363431,4a004d001951353339373130,2
190029000147373334363431,340050001251363038393739,2
190029000147373334363431,350020000247373334363431,2
190029000147373334363431,54003b000e51353433323633,4
190029000147373334363431,1d003f000951343334363138,4
190029000147373334363431,190039000147373334363431,4
190029000147373334363431,2c003d000147373334363431,4
190029000147373334363431,340029001251363038393739,4
190029000147373334363431,480039001151363038393739,4
190029000147373334363431,280048001251363038393739,4
190029000147373334363431,2b0017000147373334363431,4
190029000147373334363431,3b0041000951353431383437,4
190029000147373334363431,39004f000951343334363138,4
190029000147373334363431,38003e000a47373334363431,4
190029000147373334363431,35002d001951353339373130,4
190029000147373334363431,33005b001251363038393739,4
190029000147373334363431,500057000d50483553343720,4
190029000147373334363431,34005b000a51353431383437,3
190029000147373334363431,350037001951353339373130,4
190029000147373334363431,2e001f000147373334363431,4
190029000147373334363431,30002c001351363038393739,4
190029000147373334363431,33003a000951343334363138,4
190029000147373334363431,510042001951353339373130,4
190029000147373334363431,3e001e000d47373334363431,4
190029000147373334363431,2b002b000147373334363431,4
190029000147373334363431,3d0060000951343334363138,4
190029000147373334363431,540057000d50483553343720,4
190029000147373334363431,2b0051000d50483553343720,4
190029000147373334363431,470055001151363038393739,4
190029000147373334363431,250058000151353432393339,4
190029000147373334363431,340023000247373334363431,4
190029000147373334363431,2f0039000551353431383736,4
190029000147373334363431,230048001151363038393739,4
190029000147373334363431,2a0037000147373334363431,4
190029000147373334363431,1e003d000951343334363138,4
190029000147373334363431,2b0049001251363038393739,4
190029000147373334363431,3e003d001050483553343720,4
190029000147373334363431,26002c001951343334363036,4
190029000147373334363431,340064000951343334363138,4
190029000147373334363431,470019000951343334363138,4
190029000147373334363431,320062000951343334363138,3
190029000147373334363431,24004f000151353432393339,4
190029000147373334363431,3b001c000a47373334363431,4
190029000147373334363431,3b0046000151353432393339,4
190029000147373334363431,400063000951343334363138,4
190029000147373334363431,200049000d50483553343720,4
190029000147373334363431,1d0036000951343334363138,4
190029000147373334363431,26004e000951343334363138,4
190029000147373334363431,2e0020001251363038393739,4
190029000147373334363431,26002b000d50483553343720,4
190029000147373334363431,3e0025000247373334363431,4
190029000147373334363431,4d004b000a51353431383437,4
190029000147373334363431,47001e000951353431383437,4
190029000147373334363431,2a002e000147373334363431,4
190029000147373334363431,2c001b001451343334363036,4
190029000147373334363431,57002c000151353432393339,3
190029000147373334363431,22002a000951343334363138,4
190029000147373334363431,43002c000951343334363138,4
190029000147373334363431,47002d000a51353431383437,3
190029000147373334363431,3c0025001451343334363036,3
190029000147373334363431,35003d001951353339373130,3
190029000147373334363431,21001e000247373334363431,3
190029000147373334363431,2f001d000247373334363431,3
190029000147373334363431,1b004e000951343334363138,3
190029000147373334363431,300036000c47373334363431,3
190029000147373334363431,240042001151363038393739,2
190029000147373334363431,480039000a51353431383437,2
190029000147373334363431,380023000a47373334363431,2
190029000147373334363431,49003f000951353431383437,4
190029000147373334363431,37004e000551353431383736,4
190029000147373334363431,430034000347373334363431,4
190029000147373334363431,57003c000151353432393339,4
190029000147373334363431,33005b000e51353433323633,4
190029000147373334363431,2c002a000d47373334363431,4
190029000147373334363431,500038001951353339373130,2
190029000147373334363431,3b0028000151353432393339,2
190029000147373334363431,350018000247373334363431,2
190029000147373334363431,2b0059001251363038393739,3
190029000147373334363431,330053001251363038393739,3
190029000147373334363431,3c0025000e47373432363837,3
190029000147373334363431,3f0060001151363038393739,4
190029000147373334363431,41004f000951343334363138,4
190029000147373334363431,34001b001951353339373130,4
190029000147373334363431,280030001251363038393739,4
190029000147373334363431,2d0031000147373334363431,4
190029000147373334363431,290048001951353339373130,4
190029000147373334363431,36002b000247373334363431,4
190029000147373334363431,3f0049000551353431383736,4
190029000147373334363431,450048001451343334363036,4
190029000147373334363431,33005c000a51353431383437,4
190029000147373334363431,3f0027001550483553353620,4
190029000147373334363431,32002a000d50483553343720,4
190029000147373334363431,2a002a000951343334363138,4
190029000147373334363431,2f0041001047373334363431,4
190029000147373334363431,510027000251353337353037,4
190029000147373334363431,2e002d000d50483553343720,4
190029000147373334363431,240055000151353432393339,3
190029000147373334363431,510038001951343334363036,4
190029000147373334363431,25004a000151353432393339,4
190029000147373334363431,350029001951353339373130,4
190029000147373334363431,34005a000f51353433323633,4
190029000147373334363431,200030000347373334363431,4
190029000147373334363431,49005b001151363038393739,4
190029000147373334363431,2c001e001647373333353132,4
190029000147373334363431,4a0052001151363038393739,4
190029000147373334363431,490039000951353431383437,4
190029000147373334363431,440031000347373334363431,4
190029000147373334363431,48002b001151363038393739,4
190029000147373334363431,2b002b001251363038393739,4
190029000147373334363431,31002d000d50483553343720,4
190029000147373334363431,330056001251363038393739,4
190029000147373334363431,500059000951343334363138,4
190029000147373334363431,4a0039000951353431383437,4
190029000147373334363431,500051000351353433323636,4
190029000147373334363431,43005f000951343334363138,4
190029000147373334363431,170046000951343334363138,4
190029000147373334363431,27003d000f47373334363431,4
190029000147373334363431,290050000351353337353037,4
190029000147373334363431,58003e000951343334363138,4
190029000147373334363431,380058000d50483553343720,4
190029000147373334363431,24004f000951343334363138,4
190029000147373334363431,2f0028001251363038393739,4
190029000147373334363431,2c0061001050483553343720,4
190029000147373334363431,280027001251363038393739,4
190029000147373334363431,3b004f000151353432393339,4
190029000147373334363431,2e003b001251363038393739,4
190029000147373334363431,2b0034000147373334363431,4
190029000147373334363431,34002d000d50483553343720,4
190029000147373334363431,450053000a51353431383437,4
190029000147373334363431,490034000951343334363138,4
190029000147373334363431,2b004a001251363038393739,4
190029000147373334363431,250025000f47373334363431,4
190029000147373334363431,34002a000d50483553343720,4
190029000147373334363431,560038000451353431383736,4
190029000147373334363431,18003f001951353339373130,4
190029000147373334363431,400021000347373334363431,4
190029000147373334363431,20002c000347373334363431,4
190029000147373334363431,2b002c001251363038393739,3
190029000147373334363431,3b0017000951343334363138,3
190029000147373334363431,420036000d47373334363431,3
190029000147373334363431,2a001b001451343334363036,4
190029000147373334363431,1a003b000951353431383437,4
190029000147373334363431,33005a001251363038393739,4
190029000147373334363431,550033001351363038393739,4
190029000147373334363431,1f003a000551353431383736,4
190029000147373334363431,2b003f000147373334363431,4
190029000147373334363431,280031001050483553343720,4
190029000147373334363431,26002d000151353432393339,4
190029000147373334363431,2a0020000147373334363431,4
190029000147373334363431,310024001351363038393739,4
190029000147373334363431,4a0046001951353339373130,4
190029000147373334363431,2b0047000f47373334363431,4
190029000147373334363431,2d0042000c47373334363431,4
190029000147373334363431,2a0028000f51353433323633,4
190029000147373334363431,540031001951353339373130,4
190029000147373334363431,450034000347373334363431,4
190029000147373334363431,520027000351353337353037,4
190029000147373334363431,2b0053000d50483553343720,4
190029000147373334363431,420028000347373334363431,4
190029000147373334363431,170045000951343334363138,4
190029000147373334363431,550036001351363038393739,4
190029000147373334363431,43002a001451343334363036,4
190029000147373334363431,2f0025001451343334363036,4
190029000147373334363431,200043000347373334363431,4
1e0036000951343334363138,200031000951343334363138,4
1e0036000951343334363138,530039001351363038393739,4
1e0036000951343334363138,380025001451343334363036,4
1e0036000951343334363138,1a0041001151363038393739,4
1e0036000951343334363138,2b004b001251363038393739,4
1e0036000951343334363138,230045000f47373334363431,4
1e0036000951343334363138,45005e000951343334363138,4
1e0036000951343334363138,220025000551353431383736,4
1e0036000951343334363138,190029000147373334363431,4
1e0036000951343334363138,1e0036000951343334363138,1
1e0036000951343334363138,2e001f001251363038393739,1
1e0036000951343334363138,3c0031000d47373334363431,1
1e0036000951343334363138,47005a001151363038393739,4
1e0036000951343334363138,4c0048000551353431383736,4
1e0036000951343334363138,27003c000951343334363138,2
1e0036000951343334363138,560044000151353432393339,2
1e0036000951343334363138,3f004a000c51343334363138,4
1e0036000951343334363138,3b0045000151353432393339,4
1e0036000951343334363138,50003b001950483553353620,4
1e0036000951343334363138,500030001951353339373130,4
1e0036000951343334363138,5d0040000d50483553343720,2
1e0036000951343334363138,43003a000951343334363138,4
1e0036000951343334363138,420025001451343334363036,4
1e0036000951343334363138,290029000f47373334363431,4
1e0036000951343334363138,220048001451343334363036,3
1e0036000951343334363138,43005d000951343334363138,4
1e0036000951343334363138,4a003d001151363038393739,4
1e0036000951343334363138,48003c001151363038393739,4
1e0036000951343334363138,36005d000951343334363138,4
1e0036000951343334363138,38003d001050483553343720,4
1e0036000951343334363138,48001a000951343334363138,4
1e0036000951343334363138,2e0048000951343334363138,4
1e0036000951343334363138,40001f000347373334363431,4
1e0036000951343334363138,42002b000951353431383437,4
1e0036000951343334363138,2e0042000147373334363431,4
1e0036000951343334363138,51003d000951343334363138,4
1e0036000951343334363138,59003d000951343334363138,4
1e0036000951343334363138,3a0026000e47373432363837,4
1e0036000951343334363138,34002b001251363038393739,4
1e0036000951343334363138,410048001451343334363036,4
1e0036000951343334363138,260045000f47373334363431,4
1e0036000951343334363138,4c0045000451353431383736,4
1e0036000951343334363138,280036001951353339373130,4
1e0036000951343334363138,2f0046000c47373334363431,4
1e0036000951343334363138,33002b001151363038393739,2
1e0036000951343334363138,3e002e001451343334363036,4
1e0036000951343334363138,510031001351363038393739,3
1e0036000951343334363138,280021001251363038393739,3
1e0036000951343334363138,35002f001951353339373130,4
1e0036000951343334363138,35003e001951353339373130,4
1e0036000951343334363138,48003d001151363038393739,4
1e0036000951343334363138,2a0026000f47373334363431,4
1e0036000951343334363138,1f0033000b47373334363431,4
1e0036000951343334363138,4f004a001951353339373130,4
1e0036000951343334363138,3d0055001951353339373130,4
1e0036000951343334363138,270042000f47373334363431,4
1e0036000951343334363138,220037000247373334363431,4
1e0036000951343334363138,1a003d000951343334363138,4
1e0036000951343334363138,30001a001451343334363036,4
1e0036000951343334363138,200020000747373334363431,4
1e0036000951343334363138,51004d000a51353431383437,4
1e0036000951343334363138,440059000951343334363138,4
1e0036000951343334363138,310024000e47373334363431,4
1e0036000951343334363138,400045000251353337353037,2
1e0036000951343334363138,270025001451343334363036,2
1e0036000951343334363138,330024001050483553343720,2
1e0036000951343334363138,2f002c001251363038393739,4
1e0036000951343334363138,240057001151363038393739,4
1e0036000951343334363138,530033001351363038393739,4
1e0036000951343334363138,210037000e47373334363431,4
1e0036000951343334363138,31001e001351363038393739,4
1e0036000951343334363138,500036001351363038393739,4
1e0036000951343334363138,380029000d50483553343720,4
1e0036000951343334363138,4b0041001951353339373130,4
1e0036000951343334363138,340056001251363038393739,2
1e0036000951343334363138,49001a000951343334363138,2
1e0036000951343334363138,260041000f47373432363837,2
1e0036000951343334363138,450019000951343334363138,4
1e0036000951343334363138,310035001351363038393739,4
1e0036000951343334363138,4a004d001951353339373130,4
1e0036000951343334363138,340050001251363038393739,4
1e0036000951343334363138,350020000247373334363431,4
1e0036000951343334363138,54003b000e51353433323633,4
1e0036000951343334363138,1d003f000951343334363138,4
1e0036000951343334363138,190039000147373334363431,4
1e0036000951343334363138,2c003d000147373334363431,4
1e0036000951343334363138,340029001251363038393739,2
1e0036000951343334363138,480039001151363038393739,2
1e0036000951343334363138,280048001251363038393739,2
1e0036000951343334363138,2b0017000147373334363431,2
1e0036000951343334363138,3b0041000951353431383437,3
1e0036000951343334363138,39004f000951343334363138,3
1e0036000951343334363138,38003e000a47373334363431,3
1e0036000951343334363138,35002d001951353339373130,3
1e0036000951343334363138,33005b001251363038393739,4
1e0036000951343334363138,500057000d50483553343720,3
1e0036000951343334363138,34005b000a51353431383437,4
1e0036000951343334363138,350037001951353339373130,4
1e0036000951343334363138,2e001f000147373334363431,4
1e0036000951343334363138,30002c001351363038393739,4
1e0036000951343334363138,33003a000951343334363138,4
1e0036000951343334363138,510042001951353339373130,4
1e0036000951343334363138,3e001e000d47373334363431,4
1e0036000951343334363138,2b002b000147373334363431,4
1e0036000951343334363138,3d0060000951343334363138,4
1e0036000951343334363138,540057000d50483553343720,4
1e0036000951343334363138,2b0051000d50483553343720,4
1e0036000951343334363138,470055001151363038393739,2
1e0036000951343334363138,250058000151353432393339,3
1e0036000951343334363138,340023000247373334363431,3
1e0036000951343334363138,2f0039000551353431383736,4
1e0036000951343334363138,230048001151363038393739,4
1e0036000951343334363138,2a0037000147373334363431,4
1e0036000951343334363138,1e003d000951343334363138,4
1e0036000951343334363138,2b0049001251363038393739,4
1e0036000951343334363138,3e003d001050483553343720,4
1e0036000951343334363138,26002c001951343334363036,4
1e0036000951343334363138,340064000951343334363138,4
1e0036000951343334363138,470019000951343334363138,4
1e0036000951343334363138,320062000951343334363138,4
1e0036000951343334363138,24004f000151353432393339,4
1e0036000951343334363138,3b001c000a47373334363431,4
1e0036000951343334363138,3b0046000151353432393339,3
1e0036000951343334363138,400063000951343334363138,3
1e0036000951343334363138,200049000d50483553343720,3
1e0036000951343334363138,1d0036000951343334363138,4
1e0036000951343334363138,26004e000951343334363138,4
1e0036000951343334363138,2e0020001251363038393739,4
1e0036000951343334363138,26002b000d50483553343720,4
1e0036000951343334363138,3e0025000247373334363431,4
1e0036000951343334363138,4d004b000a51353431383437,4
1e0036000951343334363138,47001e000951353431383437,4
1e0036000951343334363138,2a002e000147373334363431,4
1e0036000951343334363138,2c001b001451343334363036,3
1e0036000951343334363138,57002c000151353432393339,4
1e0036000951343334363138,22002a000951343334363138,3
1e0036000951343334363138,43002c000951343334363138,4
1e0036000951343334363138,47002d000a51353431383437,4
1e0036000951343334363138,3c0025001451343334363036,4
1e0036000951343334363138,35003d001951353339373130,4
1e0036000951343334363138,21001e000247373334363431,4
1e0036000951343334363138,2f001d000247373334363431,4
1e0036000951343334363138,1b004e000951343334363138,4
1e0036000951343334363138,300036000c47373334363431,4
1e0036000951343334363138,240042001151363038393739,4
1e0036000951343334363138,480039000a51353431383437,4
1e0036000951343334363138,380023000a47373334363431,4
1e0036000951343334363138,49003f000951353431383437,4
1e0036000951343334363138,37004e000551353431383736,4
1e0036000951343334363138,430034000347373334363431,4
1e0036000951343334363138,57003c000151353432393339,4
1e0036000951343334363138,33005b000e51353433323633,4
1e0036000951343334363138,2c002a000d47373334363431,4
1e0036000951343334363138,500038001951353339373130,4
1e0036000951343334363138,3b0028000151353432393339,4
1e0036000951343334363138,350018000247373334363431,4
1e0036000951343334363138,2b0059001251363038393739,4
1e0036000951343334363138,330053001251363038393739,4
1e0036000951343334363138,3c0025000e47373432363837,4
1e0036000951343334363138,3f0060001151363038393739,4
1e0036000951343334363138,41004f000951343334363138,4
1e0036000951343334363138,34001b001951353339373130,4
1e0036000951343334363138,280030001251363038393739,4
1e0036000951343334363138,2d0031000147373334363431,4
1e0036000951343334363138,290048001951353339373130,4
1e0036000951343334363138,36002b000247373334363431,4
1e0036000951343334363138,3f0049000551353431383736,4
1e0036000951343334363138,450048001451343334363036,4
1e0036000951343334363138,33005c000a51353431383437,4
1e0036000951343334363138,3f0027001550483553353620,4
1e0036000951343334363138,32002a000d50483553343720,4
1e0036000951343334363138,2a002a000951343334363138,4
1e0036000951343334363138,2f0041001047373334363431,4
1e0036000951343334363138,510027000251353337353037,4
1e0036000951343334363138,2e002d000d50483553343720,4
1e0036000951343334363138,240055000151353432393339,4
1e0036000951343334363138,510038001951343334363036,4
1e0036000951343334363138,25004a000151353432393339,4
1e0036000951343334363138,350029001951353339373130,2
1e0036000951343334363138,34005a000f51353433323633,4
1e0036000951343334363138,200030000347373334363431,4
1e0036000951343334363138,49005b001151363038393739,4
1e0036000951343334363138,2c001e001647373333353132,4
1e0036000951343334363138,4a0052001151363038393739,4
1e0036000951343334363138,490039000951353431383437,4
1e0036000951343334363138,440031000347373334363431,4
1e0036000951343334363138,48002b001151363038393739,4
1e0036000951343334363138,2b002b001251363038393739,4
1e0036000951343334363138,31002d000d50483553343720,4
1e0036000951343334363138,330056001251363038393739,3
1e0036000951343334363138,500059000951343334363138,3
1e0036000951343334363138,4a0039000951353431383437,3
1e0036000951343334363138,500051000351353433323636,4
1e0036000951343334363138,43005f000951343334363138,4
1e0036000951343334363138,170046000951343334363138,4
1e0036000951343334363138,27003d000f47373334363431,4
1e0036000951343334363138,290050000351353337353037,4
1e0036000951343334363138,58003e000951343334363138,4
1e0036000951343334363138,380058000d50483553343720,4
1e0036000951343334363138,24004f000951343334363138,3
1e0036000951343334363138,2f0028001251363038393739,3
1e0036000951343334363138,2c0061001050483553343720,3
1e0036000951343334363138,280027001251363038393739,4
1e0036000951343334363138,3b004f000151353432393339,4
1e0036000951343334363138,2e003b001251363038393739,4
1e0036000951343334363138,2b0034000147373334363431,4
1e0036000951343334363138,34002d000d50483553343720,4
1e0036000951343334363138,450053000a51353431383437,4
1e0036000951343334363138,490034000951343334363138,4
1e0036000951343334363138,2b004a001251363038393739,3
1e0036000951343334363138,250025000f47373334363431,3
1e0036000951343334363138,34002a000d50483553343720,3
1e0036000951343334363138,560038000451353431383736,4
1e0036000951343334363138,18003f001951353339373130,4
1e0036000951343334363138,400021000347373334363431,4
1e0036000951343334363138,20002c000347373334363431,4
1e0036000951343334363138,2b002c001251363038393739,4
1e0036000951343334363138,3b0017000951343334363138,4
1e0036000951343334363138,420036000d47373334363431,4
1e0036000951343334363138,2a001b001451343334363036,4
1e0036000951343334363138,1a003b000951353431383437,4
1e0036000951343334363138,33005a001251363038393739,4
1e0036000951343334363138,550033001351363038393739,4
1e0036000951343334363138,1f003a000551353431383736,4
1e0036000951343334363138,2b003f000147373334363431,4
1e0036000951343334363138,280031001050483553343720,4
1e0036000951343334363138,26002d000151353432393339,2
1e0036000951343334363138,2a0020000147373334363431,2
1e0036000951343334363138,310024001351363038393739,4
1e0036000951343334363138,4a0046001951353339373130,4
1e0036000951343334363138,2b0047000f47373334363431,4
1e0036000951343334363138,2d0042000c47373334363431,4
1e0036000951343334363138,2a0028000f51353433323633,4
1e0036000951343334363138,540031001951353339373130,4
1e0036000951343334363138,450034000347373334363431,4
1e0036000951343334363138,520027000351353337353037,4
1e0036000951343334363138,2b0053000d50483553343720,4
1e0036000951343334363138,420028000347373334363431,4
1e0036000951343334363138,170045000951343334363138,4
1e0036000951343334363138,550036001351363038393739,4
1e0036000951343334363138,43002a001451343334363036,4
1e0036000951343334363138,2f0025001451343334363036,4
1e0036000951343334363138,200043000347373334363431,4
2e001f001251363038393739,200031000951343334363138,4
2e001f001251363038393739,530039001351363038393739,4
2e001f001251363038393739,380025001451343334363036,4
2e001f001251363038393739,1a0041001151363038393739,4
2e001f001251363038393739,2b004b001251363038393739,4
2e001f001251363038393739,230045000f47373334363431,4
2e001f001251363038393739,45005e000951343334363138,4
2e001f001251363038393739,220025000551353431383736,4
2e001f001251363038393739,190029000147373334363431,4
2e001f001251363038393739,1e0036000951343334363138,1
2e001f001251363038393739,2e001f001251363038393739,1
2e001f001251363038393739,3c0031000d47373334363431,1
2e001f001251363038393739,47005a001151363038393739,4
2e001f001251363038393739,4c0048000551353431383736,4
2e001f001251363038393739,27003c000951343334363138,2
2e001f001251363038393739,560044000151353432393339,2
2e001f001251363038393739,3f004a000c51343334363138,4
2e001f001251363038393739,3b0045000151353432393339,4
2e001f001251363038393739,50003b001950483553353620,4
2e001f001251363038393739,500030001951353339373130,4
2e001f001251363038393739,5d0040000d50483553343720,2
2e001f001251363038393739,43003a000951343334363138,4
2e001f001251363038393739,420025001451343334363036,4
2e001f001251363038393739,290029000f47373334363431,4
2e001f001251363038393739,220048001451343334363036,3
2e001f001251363038393739,43005d000951343334363138,4
2e001f001251363038393739,4a003d001151363038393739,4
